Hotel Name,Address,Price,Room Type,Room Price Detail
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],"84,300円～",デザイナーズ スイート＆ルーム（パリメゾン）,"['ポイント40%分利用で174,000円～朝食付2名税込104,400円～詳細･予約', 'ポイント40%分利用で203,000円～夕朝食付2名税込121,800円～詳細･予約']"
ホテル インターコンチネンタル 東京ベイ,東京都・竹芝 [全330室],"84,300円～",デザイナーズ スイート＆ルーム（ラグジュアリーオリエンタル）,"['ポイント40%分利用で190,000円～朝食付2名税込114,000円～詳細･予約', 'ポイント40%分利用で209,000円～夕食付2名税込125,400円～詳細･予約', 'ポイント40%分利用で219,000円～夕朝食付2名税込131,400円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】スタンダード ダブル  禁煙,"['ポイント33%分利用で44,940円～2名税込30,123円～詳細･予約', 'ポイント20%分利用で58,300円～朝食付2名税込46,640円～詳細･予約', 'ポイント20%分利用で79,300円～夕朝食付2名税込63,440円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】スタンダード ツイン 禁煙,"['ポイント33%分利用で44,940円～2名税込30,123円～詳細･予約', 'ポイント20%分利用で58,300円～朝食付2名税込46,640円～詳細･予約', 'ポイント20%分利用で79,300円～夕朝食付2名税込63,440円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】スタンダード ツイン 喫煙,"['ポイント33%分利用で47,220円～2名税込31,644円～詳細･予約', 'ポイント20%分利用で58,300円～朝食付2名税込46,640円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】スタンダード ダブル  禁煙,"['ポイント20%分利用で39,900円～2名税込31,920円～詳細･予約', 'ポイント20%分利用で48,220円～朝食付2名税込38,580円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】スタンダード ツイン  禁煙,"['ポイント20%分利用で39,900円～2名税込31,920円～詳細･予約', 'ポイント20%分利用で48,220円～朝食付2名税込38,580円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】デラックス ダブル 禁煙,"['ポイント33%分利用で49,960円～2名税込33,493円～詳細･予約', 'ポイント20%分利用で65,930円～朝食付2名税込52,750円～詳細･予約', 'ポイント20%分利用で85,400円～夕朝食付2名税込68,320円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】デラックス ツイン 禁煙,"['ポイント33%分利用で49,960円～2名税込33,493円～詳細･予約', 'ポイント20%分利用で65,930円～朝食付2名税込52,750円～詳細･予約', 'ポイント20%分利用で85,400円～夕朝食付2名税込68,320円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】新江戸スタンダード ダブル 禁煙,"['ポイント33%分利用で50,760円～2名税込34,029円～詳細･予約', 'ポイント20%分利用で64,800円～朝食付2名税込51,840円～詳細･予約', 'ポイント20%分利用で84,400円～夕朝食付2名税込67,520円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】新江戸スタンダード ツイン 禁煙,"['ポイント33%分利用で50,760円～2名税込34,029円～詳細･予約', 'ポイント20%分利用で64,800円～朝食付2名税込51,840円～詳細･予約', 'ポイント20%分利用で84,400円～夕朝食付2名税込67,520円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】スタンダード 日本庭園側 ダブル 禁煙,"['ポイント20%分利用で43,400円～2名税込34,720円～詳細･予約', 'ポイント20%分利用で52,016円～朝食付2名税込41,616円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】スタンダード 日本庭園側 ツイン 禁煙,"['ポイント20%分利用で43,400円～2名税込34,720円～詳細･予約', 'ポイント20%分利用で52,016円～朝食付2名税込41,616円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】デラックス ダブル  禁煙,"['ポイント33%分利用で53,392円～2名税込35,803円～詳細･予約', 'ポイント20%分利用で69,726円～朝食付2名税込55,786円～詳細･予約', 'ポイント20%分利用で88,400円～夕朝食付2名税込70,720円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】デラックス ツイン 禁煙,"['ポイント33%分利用で53,392円～2名税込35,803円～詳細･予約', 'ポイント20%分利用で69,726円～朝食付2名税込55,786円～詳細･予約', 'ポイント20%分利用で88,400円～夕朝食付2名税込70,720円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】新江戸デラックス ダブル 禁煙,"['ポイント33%分利用で63,360円～2名税込42,471円～詳細･予約', 'ポイント20%分利用で77,900円～朝食付2名税込62,320円～詳細･予約', 'ポイント20%分利用で103,800円～夕朝食付2名税込83,040円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】新江戸デラックス ツイン 禁煙,"['ポイント33%分利用で63,360円～2名税込42,471円～詳細･予約', 'ポイント20%分利用で77,900円～朝食付2名税込62,320円～詳細･予約', 'ポイント20%分利用で103,800円～夕朝食付2名税込83,040円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】デラックス  ツイン  喫煙,"['ポイント20%分利用で70,400円～2名税込56,320円～詳細･予約', 'ポイント20%分利用で80,100円～朝食付2名税込64,080円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】デラックス（洗い場付き） ダブル 禁煙,"['ポイント20%分利用で71,900円～2名税込57,520円～詳細･予約', 'ポイント20%分利用で79,100円～朝食付2名税込63,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】デラックス（洗い場付き） ツイン  禁煙,"['ポイント20%分利用で71,900円～2名税込57,520円～詳細･予約', 'ポイント20%分利用で79,100円～朝食付2名税込63,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】ジュニアスイート  ダブル 禁煙,"['ポイント20%分利用で119,960円～朝食付2名税込95,980円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ザ・メイン】ジュニアスイート  ツイン 禁煙,"['ポイント20%分利用で119,960円～朝食付2名税込95,980円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】スイート ダブル 禁煙,"['ポイント20%分利用で121,840円～朝食付2名税込97,480円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【ガーデンタワー】スイート ツイン 禁煙,"['ポイント20%分利用で121,840円～朝食付2名税込97,480円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【エグゼクティブハウス 禅】 デラックス ダブル 45平米,"['ポイント20%分利用で124,900円～朝食付2名税込99,920円～詳細･予約', 'ポイント20%分利用で166,600円～夕朝食付2名税込133,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【エグゼクティブハウス 禅】 デラックス ツイン 45平米,"['ポイント20%分利用で124,900円～朝食付2名税込99,920円～詳細･予約', 'ポイント20%分利用で166,600円～夕朝食付2名税込133,280円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【エグゼクティブハウス 禅】 デラックス ダブル 50平米,"['ポイント20%分利用で138,900円～朝食付2名税込111,120円～詳細･予約', 'ポイント20%分利用で182,200円～夕朝食付2名税込145,760円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【エグゼクティブハウス 禅】 デラックス ツイン 50平米,"['ポイント20%分利用で138,900円～朝食付2名税込111,120円～詳細･予約', 'ポイント20%分利用で182,200円～夕朝食付2名税込145,760円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【エグゼクティブハウス 禅】ジュニアスイート ダブル,"['ポイント20%分利用で204,900円～朝食付2名税込163,920円～詳細･予約']"
ホテルニューオータニ,東京都・赤坂見附駅 徒歩3分 [全1474室],"84,300円～",【エグゼクティブハウス 禅】ジュニアスイート ツイン,"['ポイント20%分利用で204,900円～朝食付2名税込163,920円～詳細･予約']"
